post_id,date,year,nhood,city,county,price,beds,baths,sqft,room_in_apt,title,descr
pre2013_97784,20041020,2004,san francisco,san francisco,san francisco,1595,1.0,,,0,"$1595 / 1br - Lovely 1BR Victorian-HW flrs, w/d, Garden--SEE PICS!!",
pre2013_82600,20060706,2006,belmont / san carlos,belmont,san mateo,1325,2.0,,,0,$1325 / 2br - AVAILABLE NOW!!  San Carlos hills 2 bedroom.,
pre2013_134129,20050111,2005,san rafael,san rafael,marin,1700,2.0,,,0,$1700 / 2br - Super Deal!! ,
pre2013_9026,20110106,2011,oakland lake merritt / downtown,oakland,alameda,875,0.0,,,0,"$875 Nice studio,hardwood floors,great location on Alice",
pre2013_67863,20120518,2012,napa county,napa county,---,1695,2.0,,,0,$1695 / 2br - Centrally located two bedroom townhomes,
pre2013_10406,20120103,2012,oakland lake merritt / downtown,OAKLAND,alameda,865,0.0,,,0,$865 Studio available in Classic 1920s Building,
pre2013_81036,20071011,2007,petaluma,petaluma,sonoma,850,0.0,,,0,$850 studio in victorian downtown petaluma,
pre2013_53053,20120207,2012,outer sunset,san francisco,san francisco,3800,4.0,2.0,2000,0,"$3800 / 4br - 2000ft² - Nice & Bright 4 Bedroom, 2 Bath Home in the Sunset District",
pre2013_13015,20120106,2012,san jose central,san jose,santa clara,2130,0.0,,,0,$875 Studio Apartment Near SJSU ,
pre2013_99596,20041107,2004,north beach / telegraph hill,san francisco,san francisco,1750,1.0,,,0,"$1750 / 1br - HEART-OF-TELEGAPH-HILL ""PENTHOUSE"", WALK DOWNTOWN, PARKING AVAILABLE",
pre2013_13242,20120107,2012,concord / pleasant hill / martinez,concord,contra costa,1995,4.0,2.0,,0,$1995 / 4br - 2 baths home in Gregory Gardens area/Pleasant Hill,
pre2013_27340,20071018,2007,brentwood / oakley / discovery bay,brentwood,contra costa,2750,5.0,,,0,$2750 / 5br - HOUSE FOR RENT IN BRENTWOOD,
pre2013_98732,20041029,2004,civic / van ness,san francisco,san francisco,1175,1.0,,,0,$1175 / 1br - ****PHOTOS*****Trust me their not deceiving,
pre2013_22265,20120229,2012,brentwood / oakley / discovery bay,brentwood,contra costa,1995,4.0,,2200,0,$1995 / 4br - 2200ft² - Beautiful House in Shadow Lake golf course commnuity in Brentwood,
pre2013_50092,20120116,2012,san mateo,san mateo,san mateo,2039,2.0,,1000,0,"$2039 / 2br - 1000ft² - Microwave, Balcony/Patio, Dishwasher, Cable TV Ready",
5470740770,20160301,2016,sunnyvale,sunnyvale,santa clara,3479,3.0,,,0,"Şub 29 GREAT LOCATION! CLOSE TO TENNIS COURTS, PARK, AND A TRACK!   $3479 / 3br -    (sunnyvale)   resim har.",
pre2013_15260,20120121,2012,presidio hts / laurel hts / lake st,san francisco,san francisco,18000,6.0,5.5,,0,$18000 / 6br - 5.5 Bath Exquisite Presidio Hts Home w. 2 Car Parking,
pre2013_151971,20060407,2006,oakland lake merritt / downtown,OAKLAND,alameda,1200,2.0,1.0,,0,$1200 / 2br -  2 BEDROOM 1 BATHROOM FOR RENT,
3878937529,20130618,2013,oakland west,oakland,alameda,1200,2.0,,,0,    Beautiful 2 Bedroom Apartment For Rent    $1200 / 2br -    (oakland west)   img   ,
pre2013_100209,20041113,2004,nob hill,san francisco,san francisco,2100,2.0,,,0,$2100 / 2br - Fantastic View of Golden Gate Bridge Apartment,
pre2013_124286,20040903,2004,willow glen / cambrian,cambrian,santa clara,1495,3.0,,,0,$1495 / 3br - VERY LARGE LOVELY FRONT DUPLEX ,
pre2013_53901,20120211,2012,menlo park,menlo park,san mateo,2200,3.0,,,0,"$2200 / 3br - HOUSE FOR RENT(UPPER FLOOR) 1151 Windermere Ave., Menlo Park, CA 94025",
pre2013_82966,20060813,2006,hayward / castro valley,hayward,alameda,1850,3.0,3.0,,0,$1850 / 3br - 3 bath available Oct. 1,
4442196356,20140427,2014,san jose north,san jose,santa clara,2130,4.0,,2995,0,"2995ft� - Hilltop villa, Panoramic SV view, 1/3 acre,  dead end st",
pre2013_143069,20050510,2005,sausalito,sausalito,marin,1550,1.0,,,0,"$1550 / 1br - beautiful setting with water views, everything new ",
5470420583,20160301,2016,corralitos,corralitos,santa cruz,2895,2.0,,,0,Şub 29 PERTRIA - 2 bedroom Townhome conveniently located near Nisense Marks   $2895 / 2br -    (aptos)   resim har.,
pre2013_117419,20021203,2002,san francisco,san francisco,san francisco,2300,3.0,1.0,,0,$2300 / 3br - Spacious 3 Bedroom one bath house ,
pre2013_18317,20120211,2012,oakland north,oakland,alameda,2600,4.0,,,0,"$2600 / 4br - 4 BDR W/YARD WALK TO BART, TELEGRAPH AVE SHOPS!!!",
pre2013_139847,20050316,2005,san mateo,san mateo,san mateo,1100,0.0,,,0,$1100  - Furnished model studio in Woodlake ,
pre2013_140079,20050319,2005,oakland north,OAKLAND,alameda,1800,2.0,,,0,$1800 / 2br - BEAUTIFUL 20'S 2 BEDROOM FOR RENT ,
pre2013_70357,20120630,2012,noe valley,san francisco,san francisco,3000,2.0,,950,0,$3000 / 2br - 950ft² - Noe Valley,
pre2013_8914,20110106,2011,oakland lake merritt / downtown,oakland,alameda,1599,2.0,,,0,$1599 / 2br - Find Out Why Everyone's Talking About Regency! MI Deals!!!,
pre2013_38829,20111125,2011,walnut creek,walnut creek,contra costa,650,1.0,1.0,800,0,"$650 / 1br - 800ft² - Modern/Artistic 1 Bedroom/1 Bath 125 Near Court, Walnut Creek CA 94596",
pre2013_121413,20040725,2004,mountain view,mountain view,santa clara,1650,2.0,,,0,$1650 / 2br - Upgraded condo w/garage ,
5440644967,20160216,2016,berkeley,berkeley,alameda,3050,2.0,,620,0,Şub 15 **Short term available** Unit 308   $3050 / 2br - 620ft2 -    (berkeley)   resim har.,
pre2013_69567,20120615,2012,santa clara,santa clara,santa clara,1436,1.0,,,0,$1436 / 1br - Sub lease apt,
pre2013_137587,20050217,2005,oakland lake merritt / downtown,oakland,alameda,1275,1.0,,,0,"$1275 / 1br - Bright, Hill view, Roomy, ""Old World"", 1BR flat ",
pre2013_23522,20120307,2012,sunnyvale,sunnyvale,santa clara,1545,1.0,,556,0,"$1545 / 1br - 556ft² - Bottom floor, won't last! Charming one bedroom apt! ",
4921375663,20150331,2015,financial district,san francisco,san francisco,10000,2.0,2.0,1564,0,3BR/2BA Condominium in the Millennium Tower!!,
pre2013_152905,20060615,2006,oakland hills north / montclair,OAKLAND,alameda,2895,2.0,,,0,"$2895 / 2br - Charming 2+ Bedroom Home, Fabulous Glenview Location! New Upgrades!",
pre2013_124073,20040901,2004,oakland north,oakland,alameda,900,1.0,,,0,$900 / 1br - 1 BR IN-LAW UNIT WITH HUGE YARD ,
pre2013_88280,20040611,2004,potrero hill,san francisco,san francisco,1800,2.0,,,0,$1800 / 2br - Lower level victorian flat in sunny Potrero Hill,
pre2013_102833,20041216,2004,USF / anza vista,san francisco,san francisco,1650,1.0,,,0,"$1650 / 1br - Charming flat in carriage house w/ yard, utilities included! PHOTOS",
pre2013_121023,20040721,2004,dublin / pleasanton,dublin,alameda,1900,3.0,,,0,$1900 / 3br - Remodeled House in Dublin! Great location! Pictures! 1st time rental. ,
pre2013_126051,20040924,2004,oakland hills north / montclair,oakland,alameda,850,0.0,,,0,"$850  - Studio**NOW SHOWING** Lrg San Francisco Style, PHOTO Best Area ",
pre2013_97828,20041020,2004,bernal,san francisco,san francisco,1700,2.0,,,0,$1700 / 2br - Bernal Flat One Block from Cortland Ave,
pre2013_40782,20111209,2011,san jose north,san jose,santa clara,2130,1.0,1.0,730,0,$1665 / 1br - 730ft² - 1ba w/Den Amazing Home Ready To Move In Today! This Price Won't Last!,
pre2013_117009,20011202,2001,vallejo / benicia,vallejo,solano,1450,3.0,2.0,,0,$1450 - 3 Bedroom 2 Bath house with Garage (map),
pre2013_66709,20120504,2012,berkeley,berkeley,alameda,2850,3.0,,,0,$2850 / 3br - See Sunday! Spacious Unit W/ New Kitchen Avail Aug 1st!,
pre2013_45151,20111222,2011,sunnyvale,sunnyvale,santa clara,2760,3.0,2.0,1408,0,$2760 / 3br - 1408ft² - 3BR 2BA Charming single family house plus 300sf activity room ,
pre2013_33934,20111113,2011,healdsburg / windsor,healdsburg,sonoma,1950,3.0,,1865,0,$1950 / 3br - 1865ft² - Beautiful Windsor Condo On The Town Green,
4645356945,20140831,2014,san jose south,san jose,santa clara,2130,4.0,3.0,1800,0,Completely Remodeled Beautiful 2 Story 4BR/3BA in Santa Teresa,"Everything is NEW!! Completely remodeled beautiful 2 story 4 bedrooms (Two Master Suites), 3 bathrooms single family home with contemporary interior design in a quiet, pleasant neighborhood near Santa Teresa Foothills. Nearby Rancho Santa Teresa Swim & Racquet club.-Bright and inviting living room/family room with fireplace-Fully loaded kitchen with new cherry wood cabinets, granite counters, and all new stainless steel appliances-Gorgeous dining room with bay windows-Upstairs spacious master suite with high vaulted ceiling, walk-in closet, brand new Bathroom Vanity, shower and toilet.-Balcony with views of the mountains -Down stair master suite with French door, brand new bathroom vanity, shower and toilet-2-car garage with extra storage space and shelves-       Laundry (hook up only)-Large fenced backyard with deck-Schools: Santa Teresa Elementary, Bernal Intermediate and Santa Teresa HighLease Terms:Current credit reports (< 3 months) or $30 for credit checking12 month lease1 month depositAvailable: ImmediatelyPlease reply to post"
4402764582,20140401,2014,san mateo,san mateo,san mateo,1895,1.0,,700,0,Walk to Caltrins/ Garage Parking /Elevator/ pool/Elevator ,
pre2013_105110,20040704,2004,coastside / pescadero,pescadero,san mateo,1900,3.0,,,0,$1900 / 3br - House in the Country,
pre2013_1151,20060718,2006,livermore,livermore,alameda,895,1.0,4.0,,0,"$895 / 1br - 1 1/4 Bath Deluxe Livermore Apt. + Pool, Security Gate & More",
pre2013_159712,20070313,2007,oakland east,OAKLAND,alameda,1600,1.0,,,0,$1600 Sunny Top Floor Live/Work Loft,
5354892654,20151211,2015,sunnyvale,sunnyvale,santa clara,2378,2.0,1.0,900,0,,"Your new home is waiting for you . . .. Here at Evelyn Gardens! We offer classic apartment homes. Wind down from a busy day in our quiet courtyard setting, work out in the fitness center or relax poolside with friends and family. We are close to shopping, freeways and restaurants but far from the hectic pace. Come see our beautifully appointed apartment homes, many including washer/dryer and granite counters, and all with stainless steel appliances and roomy, open floor plans! Apartment C-21 is ready for you. Free Wi-Fi! Call for an appointment Today!Sq. Feet: 900 Rent: $2378Deposit: $750Location: Second FloorBed/Bath: 2/1PROPERTY AMENITIESResident Clubhouse Washer & Dryer*Hard Wood Floors*24 hour Fitness Center Free Wi-Fi24 Hour On-site LaundryOn-Site Maintenance Resort-Inspired Pool SpaPet Friendly*24 AvailabilityNear Public TransitPackage Receiving On-site ManagementStainless Steel AppliancesAmple Closet SpaceAssigned Covered ParkingEvelyn Gardens Apartments1055 E. Evelyn AvenueSunnyvale, CA 94086iletşm bil gösterVisit Us @: www.evelyngardens.comOffice Hours: Monday- Sunday : 9:00am - 6:00pm Apply today Don't Miss Out On This One!*Floor plan specifications and prices are subject to change without notice. Does not apply to all units. Restrictions may applyEqual Housing Opportunity"
pre2013_98019,20041022,2004,russian hill,san francisco,san francisco,11000,3.0,3.0,,0,"$11000 / 3br - LUXURY BUILDING, 3 BATHROOM **PHOTOS**",
pre2013_121846,20040806,2004,belmont / san carlos,belmont,san mateo,1500,3.0,,,0,$1500 / 3br - Split-level Apartment Home w/POOL! ,
pre2013_43268,20111216,2011,santa clara,santa clara,santa clara,1895,1.0,,850,0,"$1895 / 1br - 850ft² - 3rd floor Quiet Modern Unit, Miraval Complex, Walk to Rivermark",
pre2013_72424,20120805,2012,lafayette / orinda / moraga,orinda,contra costa,6000,4.0,,3400,0,$6000 / 4br - 3400ft² - Beautiful 4 bedrooms Orinda Home,
pre2013_89722,20040629,2004,outer sunset,san francisco,san francisco,1000,1.0,,,0,$1000 / 1br - Large modern Outer Sunset 1 bedroom apt.,
6424483644,20171214,2017,san mateo,san mateo,san mateo,4435,2.0,,1138,0,Corner Apartment Available/1 Month Free/Free Parking - Apt. 314,
pre2013_44196,20111219,2011,san mateo,san mateo,san mateo,1569,1.0,,,0,"$1569 / 1br - Turn Up The Heat At Hillsdale Garden, We Pay The PG&E!",
pre2013_82256,20060705,2006,millbrae,millbrae,san mateo,3800,3.0,,,0,"$3800 / 3br - Executive Home Views, Utilities included",
5619766803,20160609,2016,lower pac hts,san francisco,san francisco,3650,2.0,,,0,6月 8 Open House - 2 Br w/ Den & Summer Weekend Special!   $3650 / 2br -    (lower pac hts)   图片 地图    hide this posting restore this posting,
pre2013_42510,20111213,2011,oakland lake merritt / downtown,oakland,alameda,1275,1.0,,,0,$1275 / 1br - Cute Apartment Downtown - Move in Now!,
pre2013_28265,20080506,2008,hercules / pinole / san pablo / el sob,el sobrante,contra costa,1950,3.0,,,0,$1950 / 3br - MODERN AND BEAUTIFUL 3 BEDROOMS IN PINOLE -,
pre2013_125102,20040911,2004,walnut creek,walnut creek,contra costa,1050,1.0,,,0,"$1050 / 1br - Marchbanks Drive, Walnut Creek - Diablo Hills ",
pre2013_120394,20040714,2004,belmont / san carlos,belmont,san mateo,1195,2.0,,,0,$1195 / 2br - Nice 2 bedroom in Belmont Hills! ,
5753116233,20160910,2016,oakland hills north / montclair,oakland,alameda,1300,1.0,,,0,"favorite this post

 9월  9
beautiful room available in my Montclair home, daily, weekly, monthly


$1300

                1br -
            

 (oakland piedmont / montclair)







hide this posting



restore this posting",
pre2013_78233,20080306,2008,pacific heights,san francisco,san francisco,3900,2.0,2.0,,0,"$3900 / 2br - Spacious, Completely luxuriously Remodeled 2 bedroom/2 bath/1 office -",
4634231599,20140824,2014,castro,san francisco,san francisco,4550,2.0,,900,0,TOP FLOOR Condo W/Downtown Views!,
pre2013_40184,20111130,2011,santa rosa,santa rosa,sonoma,1543,2.0,,1313,0,$1543 / 2br - 1313ft² - Be Ready For Winter In This Grand Two Bedroom,
5257152871,20151022,2015,santa cruz,santa cruz,santa cruz,2400,2.0,2.0,1200,0,Darling 2 Bed 2 Bath Townhouse In Desirable Seabright!!,
pre2013_37335,20111121,2011,oakland lake merritt / downtown,oakland,alameda,795,0.0,,430,0,$795 / 430ft² - Spacious studio,
pre2013_65696,20120420,2012,gilroy,gilroy,santa clara,1295,2.0,1.0,,0,$1295 / 2br - 2BR 1 Bath Condo in Gilroy,
pre2013_2381,20100725,2010,sea cliff,san francisco,san francisco,1400,1.0,1.0,,0,"$1400 / 1br - 2929 Clemet/30 Av 1BR 1BA carpt, liv rm, kitch, pkg,coinlaund 713-9971",
pre2013_30161,20110120,2011,greenbrae,greenbrae,marin,2200,1.0,,,0,$2200 / 1br - 2200 not furnished or 2400 furnished,
pre2013_58103,20120314,2012,oakland east,OAKLAND,alameda,780,1.0,,600,0,"$780 / 1br - 600ft² - Detached ""home"" unit, close to many conveniences.",
pre2013_54716,20120222,2012,tiburon / belvedere,belvedere,marin,2185,1.0,,,0,$2185 / 1br - From London  To Tokyo There Is None Better,
5547342306,20160420,2016,petaluma,petaluma,sonoma,2773,2.0,,1181,0,4月 19 Extraordinary Two Bedrooms At The Artisan!   $2773 / 2br - 1181ft2 -    (petaluma)   图片 地图,
pre2013_32021,20111010,2011,san rafael,san rafael,marin,1845,2.0,,,0,$1845 / 2br - ***A FANTASTIC HOME... DON'T DREAM IT! LIVE IT!***,
pre2013_154806,20070115,2007,oakland east,OAKLAND,alameda,1300,3.0,2.0,,0,$1300 / 3br - very large 3bed 2 bath home!,
pre2013_101465,20041126,2004,nob hill,san francisco,san francisco,2190,2.0,1.0,,0,$2190 / 2br - 1 bath condo with indoor parking,
pre2013_106567,20040722,2004,belmont / san carlos,belmont,san mateo,2200,3.0,,,0,$2200 / 3br - Belmont Beauty!,
pre2013_78008,20080228,2008,oakland east,oakland,alameda,850,1.0,,,0,"$850 / 1br - 2856 Fruitvale, Clean 1/1, Great Light, Upper Fruitvale -",
pre2013_81923,20071026,2007,santa clara,santa clara,santa clara,1495,2.0,2.0,,0,$1495 / 2br - Takeover Lease - 2BR 2BA Santa Clara,
4972667650,20150414,2015,mill valley,mill valley,marin,11000,5.0,,3500,0,Scott Valley Stunner 5bd/3.5ba- Yard-FOUNDATION,
pre2013_35343,20111116,2011,healdsburg / windsor,healdsburg,sonoma,1725,2.0,2.0,1200,0,$1725 / 2br - 1200ft² - 2 bdr/2bath Farmhouse on vineyard,
pre2013_146562,20060412,2006,castro,san francisco,san francisco,1600,1.0,,,0,$1600 / 1br - Beaut Victorian w/ View on Quiet tree lined Street,
pre2013_38178,20111123,2011,foster city,foster city,san mateo,1808,1.0,,,0,$1808 / 1br - Thanksgiving Special $75.00 off every month... ,
pre2013_54627,20120222,2012,palo alto,palo alto,santa clara,1250,1.0,,580,0,"$1250 / 1br - 580ft² - Near Train, Stanford, Google, Shops.. Furnished 1 Bedroom Apartment!",
pre2013_107954,20040823,2004,san mateo,san mateo,san mateo,1800,2.0,,,0,$1800 / 2br - Duplex,
pre2013_26572,20071023,2007,oakland east,oakland,alameda,695,1.0,1.0,,0,$695 / 1br - 1 bedroom 1 bath 3-plex EXT 835,
4268086658,20140102,2014,hayward / castro valley,hayward,alameda,1600,2.0,,903,0,Newly Remodeled Home in Union City,
5422337143,20160202,2016,santa rosa,santa rosa,sonoma,1275,1.0,1.0,675,0,Şub 2 1 Bedroom 1 Bath in Larkfield   $1275 / 1br - 675ft2 -    (santa rosa)   har.,
pre2013_100152,20041112,2004,pacific heights,san francisco,san francisco,1350,1.0,,,0,"$1350 / 1br - Pacific Heights 1 BR near ""Mollie Stones"" Garage Xtra,PICS *OPEN:11/13",
pre2013_2132,20060718,2006,san jose west,san jose,santa clara,2130,4.0,,,0,$2300 / 4br - House for rent on cul-de-sac,
pre2013_5096,20071028,2007,concord / pleasant hill / martinez,concord,contra costa,1295,2.0,,,0,$1295 / 2br - WOW GREAT VALUE W/FIREPLACE!!,
pre2013_127067,20041016,2004,larkspur,larkspur,marin,1200,1.0,,,0,$1200 / 1br - Quiet Cottage Style Apt - Close To Town - Cats OK ,
4656195632,20140907,2014,san mateo,san mateo,san mateo,3100,2.0,,1500,0,$199 deposit Moves you in!  Sept rent free!,
pre2013_114900,20040713,2004,santa clara,santa clara,santa clara,1075,1.0,,,0,$1075 / 1br - DO YOU WANT HELP WITH YOUR MOVE IN COST,
pre2013_117013,20011202,2001,oakland lake merritt / downtown,OAKLAND,alameda,1000,1.0,,,0,$1000 - $1000-Beautiful Adams point 1Bedroom Apartment Free Microwave,
